ID,YEAR,MONTH,DAY,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT05,WT11
USC00042706,1979,12,10,,,0.0,0.0,0.0,189.0,94.0,144.0,,,,
USC00042706,1979,12,11,,,0.0,0.0,0.0,194.0,128.0,167.0,,,,
USC00042706,1979,12,12,,,0.0,0.0,0.0,206.0,11.0,172.0,,,,
USC00042706,1979,12,13,,,0.0,0.0,0.0,233.0,-11.0,200.0,,,,
USC00042706,1979,12,14,,,0.0,0.0,0.0,261.0,-6.0,228.0,,,,
USC00042706,1979,12,15,,,0.0,0.0,0.0,267.0,-6.0,233.0,,,,
USC00042706,1979,12,16,,,0.0,0.0,0.0,256.0,-6.0,222.0,,,,
USC00042706,1979,12,17,,,0.0,0.0,0.0,272.0,6.0,244.0,,,,
USC00042706,1979,12,18,,,0.0,0.0,0.0,267.0,33.0,211.0,,,,
USC00042706,1979,12,19,,,0.0,0.0,0.0,233.0,33.0,200.0,,,,
USC00042706,1979,12,2,,,0.0,0.0,0.0,261.0,39.0,211.0,,,,
USC00042706,1979,12,20,,,0.0,0.0,0.0,194.0,44.0,161.0,,,,
USC00042706,1979,12,21,,,10.0,0.0,0.0,172.0,106.0,150.0,,,,
USC00042706,1979,12,22,,,5.0,0.0,0.0,161.0,94.0,122.0,,,,
USC00042706,1979,12,23,,,0.0,0.0,0.0,189.0,11.0,150.0,,,,
USC00042706,1979,12,24,,,0.0,0.0,0.0,178.0,39.0,144.0,,,,
USC00042706,1979,12,25,,,5.0,0.0,0.0,194.0,94.0,-9999.0,,,,
USC00042706,1979,12,26,,,0.0,0.0,0.0,178.0,72.0,144.0,,,,
USC00042706,1979,12,27,,,0.0,0.0,0.0,189.0,22.0,167.0,,,,
USC00042706,1979,12,28,,,0.0,0.0,0.0,217.0,6.0,161.0,,,,
USC00042706,1979,12,29,,,0.0,0.0,0.0,217.0,56.0,178.0,,,,
USC00042706,1979,12,3,,,0.0,0.0,0.0,278.0,28.0,250.0,,,,
USC00042706,1979,12,30,,,0.0,0.0,0.0,233.0,33.0,183.0,,,,
USC00042706,1979,12,31,,,0.0,0.0,0.0,222.0,56.0,200.0,,,,
USC00042706,1979,12,4,,,0.0,0.0,0.0,339.0,33.0,289.0,,,,
USC00042706,1979,12,5,,,0.0,0.0,0.0,311.0,89.0,267.0,,,,
USC00042706,1979,12,6,,,0.0,0.0,0.0,306.0,61.0,239.0,,,,
USC00042706,1979,12,7,,,0.0,0.0,0.0,267.0,56.0,222.0,,,,
USC00042706,1979,12,8,,,0.0,0.0,0.0,261.0,56.0,211.0,,,,
USC00042706,1979,12,9,,,0.0,0.0,0.0,244.0,50.0,194.0,,,,
USC00042706,1980,1,1,,,0.0,0.0,0.0,244.0,67.0,217.0,,,,
USC00042706,1980,1,10,,,112.0,0.0,0.0,172.0,133.0,156.0,,,,
USC00042706,1980,1,11,,,513.0,0.0,0.0,172.0,133.0,167.0,,,,
USC00042706,1980,1,12,,,58.0,0.0,0.0,183.0,144.0,183.0,,,,
USC00042706,1980,1,13,,,8.0,0.0,0.0,217.0,156.0,200.0,,,,
USC00042706,1980,1,14,,,15.0,0.0,0.0,200.0,150.0,172.0,,,,
USC00042706,1980,1,15,,,5.0,0.0,0.0,206.0,133.0,178.0,,,,
USC00042706,1980,1,16,,,0.0,0.0,0.0,194.0,128.0,172.0,,,,
USC00042706,1980,1,17,,,0.0,0.0,0.0,178.0,133.0,161.0,,,,
USC00042706,1980,1,18,,,46.0,0.0,0.0,161.0,117.0,111.0,,,,
USC00042706,1980,1,19,,,124.0,0.0,0.0,172.0,50.0,161.0,,,,
USC00042706,1980,1,2,,,0.0,0.0,0.0,267.0,44.0,239.0,,,,
USC00042706,1980,1,20,,,0.0,0.0,0.0,194.0,33.0,156.0,,,,
USC00042706,1980,1,21,,,0.0,0.0,0.0,189.0,22.0,172.0,,,,
USC00042706,1980,1,22,,,0.0,0.0,0.0,244.0,28.0,189.0,,,,
USC00042706,1980,1,23,,,0.0,0.0,0.0,222.0,28.0,200.0,,,,
USC00042706,1980,1,24,,,0.0,0.0,0.0,233.0,6.0,200.0,,,,
USC00042706,1980,1,25,,,0.0,0.0,0.0,200.0,28.0,161.0,,,,
USC00042706,1980,1,26,,,0.0,0.0,0.0,167.0,106.0,150.0,,,,
USC00042706,1980,1,27,,,0.0,0.0,0.0,161.0,117.0,150.0,,,,
USC00042706,1980,1,28,,,46.0,0.0,0.0,161.0,117.0,156.0,,,,
USC00042706,1980,1,29,,,526.0,0.0,0.0,161.0,150.0,139.0,,,,
USC00042706,1980,1,3,,,0.0,0.0,0.0,239.0,39.0,233.0,,,,
USC00042706,1980,1,30,,,244.0,0.0,0.0,206.0,128.0,194.0,,,,
USC00042706,1980,1,31,,,0.0,0.0,0.0,244.0,100.0,233.0,,,,
USC00042706,1980,1,4,,,0.0,0.0,0.0,244.0,22.0,206.0,,,,
USC00042706,1980,1,5,,,0.0,0.0,0.0,233.0,17.0,178.0,,,,
USC00042706,1980,1,6,,,0.0,0.0,0.0,211.0,83.0,161.0,,,,
USC00042706,1980,1,7,,,51.0,0.0,0.0,178.0,78.0,156.0,,,,
USC00042706,1980,1,8,,,20.0,0.0,0.0,189.0,133.0,167.0,,,,
USC00042706,1980,1,9,,,363.0,0.0,0.0,172.0,128.0,161.0,,,,
USC00042706,1980,2,1,,,0.0,0.0,0.0,261.0,89.0,217.0,,-9999.0,,
USC00042706,1980,2,10,,,0.0,0.0,0.0,233.0,22.0,194.0,,-9999.0,,
USC00042706,1980,2,11,,,0.0,0.0,0.0,217.0,22.0,183.0,,-9999.0,,
USC00042706,1980,2,12,,,0.0,0.0,0.0,222.0,28.0,167.0,,-9999.0,,
USC00042706,1980,2,13,,,94.0,0.0,0.0,172.0,106.0,139.0,,-9999.0,,
USC00042706,1980,2,14,,,211.0,0.0,0.0,189.0,117.0,144.0,,-9999.0,,
USC00042706,1980,2,15,,,66.0,0.0,0.0,206.0,133.0,178.0,,-9999.0,,
USC00042706,1980,2,16,,,33.0,0.0,0.0,194.0,139.0,189.0,,-9999.0,,
USC00042706,1980,2,17,,,224.0,0.0,0.0,211.0,133.0,178.0,,-9999.0,,
USC00042706,1980,2,18,,,310.0,0.0,0.0,217.0,144.0,200.0,,-9999.0,,
USC00042706,1980,2,19,,,107.0,0.0,0.0,200.0,150.0,150.0,,1.0,,
USC00042706,1980,2,2,,,0.0,0.0,0.0,283.0,72.0,233.0,,-9999.0,,
USC00042706,1980,2,20,,,185.0,0.0,0.0,183.0,117.0,150.0,,-9999.0,,
USC00042706,1980,2,21,,,640.0,0.0,0.0,189.0,106.0,167.0,,-9999.0,,
USC00042706,1980,2,22,,,0.0,0.0,0.0,194.0,94.0,172.0,,-9999.0,,
USC00042706,1980,2,23,,,0.0,0.0,0.0,211.0,39.0,189.0,,-9999.0,,
USC00042706,1980,2,24,,,0.0,0.0,0.0,233.0,72.0,228.0,,-9999.0,,
USC00042706,1980,2,25,,,0.0,0.0,0.0,278.0,61.0,239.0,,-9999.0,,
USC00042706,1980,2,26,,,0.0,0.0,0.0,306.0,67.0,244.0,,-9999.0,,
USC00042706,1980,2,27,,,0.0,0.0,0.0,289.0,72.0,183.0,,-9999.0,,
USC00042706,1980,2,28,,,0.0,0.0,0.0,228.0,72.0,189.0,,-9999.0,,
USC00042706,1980,2,29,,,0.0,0.0,0.0,217.0,78.0,206.0,,-9999.0,,
USC00042706,1980,2,3,,,0.0,0.0,0.0,272.0,72.0,239.0,,-9999.0,,
USC00042706,1980,2,30,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,
USC00042706,1980,2,31,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,
USC00042706,1980,2,4,,,0.0,0.0,0.0,283.0,83.0,200.0,,-9999.0,,
USC00042706,1980,2,5,,,0.0,0.0,0.0,256.0,100.0,222.0,,-9999.0,,
USC00042706,1980,2,6,,,0.0,0.0,0.0,228.0,106.0,194.0,,-9999.0,,
USC00042706,1980,2,7,,,0.0,0.0,0.0,222.0,72.0,183.0,,-9999.0,,
USC00042706,1980,2,8,,,0.0,0.0,0.0,217.0,61.0,200.0,,-9999.0,,
USC00042706,1980,2,9,,,0.0,0.0,0.0,233.0,33.0,211.0,,-9999.0,,
USC00042706,1980,3,1,,,0.0,0.0,0.0,200.0,111.0,172.0,,,,
USC00042706,1980,3,10,,,152.0,0.0,0.0,228.0,94.0,117.0,,,,
USC00042706,1980,3,11,,,58.0,0.0,0.0,189.0,-9999.0,172.0,,,,
USC00042706,1980,3,12,,,0.0,0.0,0.0,211.0,100.0,194.0,,,,
USC00042706,1980,3,13,,,0.0,0.0,0.0,233.0,72.0,222.0,,,,
USC00042706,1980,3,14,,,0.0,0.0,0.0,256.0,83.0,217.0,,,,
USC00042706,1980,3,15,,,0.0,0.0,0.0,217.0,72.0,183.0,,,,
USC00042706,1980,3,16,,,0.0,0.0,0.0,233.0,106.0,217.0,,,,
USC00042706,1980,3,17,,,0.0,0.0,0.0,261.0,67.0,228.0,,,,
USC00042706,1980,3,18,,,8.0,0.0,0.0,228.0,67.0,128.0,,,,
USC00042706,1980,3,19,,,0.0,0.0,0.0,200.0,61.0,189.0,,,,
USC00042706,1980,3,2,,,0.0,0.0,0.0,206.0,100.0,167.0,,,,
USC00042706,1980,3,20,,,0.0,0.0,0.0,228.0,67.0,217.0,,,,
USC00042706,1980,3,21,,,0.0,0.0,0.0,217.0,89.0,156.0,,,,
USC00042706,1980,3,22,,,43.0,0.0,0.0,189.0,56.0,172.0,,,,
USC00042706,1980,3,23,,,0.0,0.0,0.0,206.0,56.0,183.0,,,,
USC00042706,1980,3,24,,,0.0,0.0,0.0,200.0,78.0,172.0,,,,
USC00042706,1980,3,25,,,0.0,0.0,0.0,194.0,78.0,156.0,,,,
USC00042706,1980,3,26,,,112.0,0.0,0.0,172.0,44.0,161.0,,,,
USC00042706,1980,3,27,,,0.0,0.0,0.0,189.0,72.0,167.0,,,,
USC00042706,1980,3,28,,,0.0,0.0,0.0,222.0,61.0,200.0,,,,
USC00042706,1980,3,29,,,0.0,0.0,0.0,267.0,50.0,244.0,,,,
USC00042706,1980,3,3,,,239.0,0.0,0.0,178.0,111.0,167.0,,,,
USC00042706,1980,3,30,,,0.0,0.0,0.0,244.0,56.0,161.0,,,,
USC00042706,1980,3,31,,,0.0,0.0,0.0,217.0,89.0,200.0,,,,
USC00042706,1980,3,4,,,10.0,0.0,0.0,189.0,100.0,183.0,,,,
USC00042706,1980,3,5,,,0.0,0.0,0.0,200.0,67.0,183.0,,,,
USC00042706,1980,3,6,,,371.0,0.0,0.0,183.0,122.0,139.0,,,,
USC00042706,1980,3,7,,,20.0,0.0,0.0,172.0,72.0,161.0,,,,
USC00042706,1980,3,8,,,5.0,0.0,0.0,222.0,50.0,172.0,,,,
USC00042706,1980,3,9,,,0.0,0.0,0.0,256.0,89.0,228.0,,,,
USC00042706,1980,4,1,,,25.0,0.0,0.0,200.0,100.0,-9999.0,,1.0,,
USC00042706,1980,4,10,,,0.0,0.0,0.0,250.0,122.0,233.0,,-9999.0,,
USC00042706,1980,4,11,,,0.0,0.0,0.0,300.0,111.0,289.0,,-9999.0,,
USC00042706,1980,4,12,,,0.0,0.0,0.0,289.0,106.0,250.0,,-9999.0,,
USC00042706,1980,4,13,,,0.0,0.0,0.0,311.0,72.0,272.0,,-9999.0,,
USC00042706,1980,4,14,,,0.0,0.0,0.0,278.0,100.0,233.0,,-9999.0,,
USC00042706,1980,4,15,,,0.0,0.0,0.0,283.0,67.0,267.0,,-9999.0,,
USC00042706,1980,4,16,,,0.0,0.0,0.0,311.0,100.0,267.0,,-9999.0,,
USC00042706,1980,4,17,,,0.0,0.0,0.0,317.0,106.0,289.0,,-9999.0,,
USC00042706,1980,4,18,,,0.0,0.0,0.0,322.0,111.0,283.0,,-9999.0,,
USC00042706,1980,4,19,,,0.0,0.0,0.0,294.0,111.0,-9999.0,,-9999.0,,
USC00042706,1980,4,2,,,15.0,0.0,0.0,206.0,44.0,156.0,,-9999.0,,
USC00042706,1980,4,20,,,0.0,0.0,0.0,256.0,133.0,211.0,,-9999.0,,
USC00042706,1980,4,21,,,3.0,0.0,0.0,211.0,117.0,144.0,,-9999.0,,
USC00042706,1980,4,22,,,43.0,0.0,0.0,161.0,94.0,139.0,,-9999.0,,
USC00042706,1980,4,23,,,168.0,0.0,0.0,161.0,83.0,144.0,,-9999.0,,
USC00042706,1980,4,24,,,0.0,0.0,0.0,206.0,72.0,200.0,,-9999.0,,
USC00042706,1980,4,25,,,0.0,0.0,0.0,228.0,100.0,206.0,,-9999.0,,
USC00042706,1980,4,26,,,0.0,0.0,0.0,233.0,139.0,183.0,,-9999.0,,
USC00042706,1980,4,27,,,0.0,0.0,0.0,222.0,133.0,211.0,,-9999.0,,
USC00042706,1980,4,28,,,5.0,0.0,0.0,222.0,144.0,172.0,,-9999.0,,
USC00042706,1980,4,29,,,0.0,0.0,0.0,-9999.0,111.0,-9999.0,,-9999.0,,
USC00042706,1980,4,3,,,0.0,0.0,0.0,206.0,100.0,156.0,,-9999.0,,
USC00042706,1980,4,30,,,0.0,0.0,0.0,-9999.0,94.0,-9999.0,,-9999.0,,
USC00042706,1980,4,31,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,
USC00042706,1980,4,4,,,0.0,0.0,0.0,217.0,61.0,172.0,,-9999.0,,
USC00042706,1980,4,5,,,0.0,0.0,0.0,211.0,72.0,183.0,,-9999.0,,
USC00042706,1980,4,6,,,3.0,0.0,0.0,211.0,128.0,194.0,,-9999.0,,
USC00042706,1980,4,7,,,0.0,0.0,0.0,256.0,72.0,228.0,,-9999.0,,
USC00042706,1980,4,8,,,0.0,0.0,0.0,306.0,89.0,272.0,,-9999.0,,
USC00042706,1980,4,9,,,0.0,0.0,0.0,294.0,100.0,222.0,,-9999.0,,
USC00042706,1980,5,1,,,0.0,0.0,0.0,206.0,94.0,194.0,,,,
USC00042706,1980,5,10,,,30.0,0.0,0.0,172.0,128.0,167.0,,,,
USC00042706,1980,5,11,,,3.0,0.0,0.0,183.0,89.0,172.0,,,,
USC00042706,1980,5,12,,,0.0,0.0,0.0,200.0,83.0,194.0,,,,
USC00042706,1980,5,13,,,0.0,0.0,0.0,194.0,106.0,150.0,,,,
USC00042706,1980,5,14,,,0.0,0.0,0.0,172.0,128.0,161.0,,,,
USC00042706,1980,5,15,,,0.0,0.0,0.0,200.0,122.0,178.0,,,,
USC00042706,1980,5,16,,,0.0,0.0,0.0,261.0,133.0,217.0,,,,
USC00042706,1980,5,17,,,0.0,0.0,0.0,250.0,133.0,233.0,,,,
USC00042706,1980,5,18,,,0.0,0.0,0.0,261.0,144.0,239.0,,,,
USC00042706,1980,5,19,,,0.0,0.0,0.0,261.0,144.0,250.0,,,,
USC00042706,1980,5,2,,,84.0,0.0,0.0,250.0,117.0,228.0,,,,
USC00042706,1980,5,20,,,0.0,0.0,0.0,250.0,139.0,167.0,,,,
USC00042706,1980,5,21,,,0.0,0.0,0.0,222.0,133.0,206.0,,,,
USC00042706,1980,5,22,,,0.0,0.0,0.0,211.0,128.0,178.0,,,,
USC00042706,1980,5,23,,,0.0,0.0,0.0,200.0,122.0,178.0,,,,
USC00042706,1980,5,24,,,0.0,0.0,0.0,194.0,106.0,106.0,,,,
USC00042706,1980,5,25,,,0.0,0.0,0.0,211.0,78.0,194.0,,,,
USC00042706,1980,5,26,,,0.0,0.0,0.0,194.0,78.0,178.0,,,,
USC00042706,1980,5,27,,,0.0,0.0,0.0,206.0,94.0,194.0,,,,
USC00042706,1980,5,28,,,0.0,0.0,0.0,228.0,94.0,211.0,,,,
USC00042706,1980,5,29,,,0.0,0.0,0.0,228.0,94.0,211.0,,,,
USC00042706,1980,5,3,,,0.0,0.0,0.0,278.0,128.0,256.0,,,,
USC00042706,1980,5,30,,,0.0,0.0,0.0,211.0,111.0,183.0,,,,
USC00042706,1980,5,31,,,0.0,0.0,0.0,189.0,111.0,178.0,,,,
USC00042706,1980,5,4,,,0.0,0.0,0.0,267.0,128.0,228.0,,,,
USC00042706,1980,5,5,,,0.0,0.0,0.0,233.0,139.0,222.0,,,,
USC00042706,1980,5,6,,,0.0,0.0,0.0,244.0,128.0,178.0,,,,
USC00042706,1980,5,7,,,0.0,0.0,0.0,233.0,133.0,156.0,,,,
USC00042706,1980,5,8,,,0.0,0.0,0.0,194.0,106.0,183.0,,,,
USC00042706,1980,5,9,,,0.0,0.0,0.0,217.0,139.0,172.0,,,,
USC00042706,1980,6,1,,,0.0,0.0,0.0,206.0,128.0,194.0,,,,
USC00042706,1980,6,10,,,0.0,0.0,0.0,289.0,122.0,244.0,,,,
USC00042706,1980,6,11,,,0.0,0.0,0.0,289.0,144.0,289.0,,,,
USC00042706,1980,6,12,,,0.0,0.0,0.0,300.0,111.0,283.0,,,,
USC00042706,1980,6,13,,,0.0,0.0,0.0,289.0,106.0,272.0,,,,
USC00042706,1980,6,14,,,0.0,0.0,0.0,311.0,100.0,278.0,,,,
USC00042706,1980,6,15,,,0.0,0.0,0.0,333.0,128.0,300.0,,,,
USC00042706,1980,6,16,,,0.0,0.0,0.0,317.0,122.0,289.0,,,,
USC00042706,1980,6,17,,,0.0,0.0,0.0,289.0,150.0,233.0,,,,
USC00042706,1980,6,18,,,0.0,0.0,0.0,283.0,144.0,256.0,,,,
USC00042706,1980,6,19,,,0.0,0.0,0.0,306.0,133.0,278.0,,,,
USC00042706,1980,6,2,,,0.0,0.0,0.0,233.0,128.0,211.0,,,,
USC00042706,1980,6,20,,,0.0,0.0,0.0,306.0,128.0,294.0,,,,
USC00042706,1980,6,21,,,0.0,0.0,0.0,294.0,139.0,244.0,,,,
USC00042706,1980,6,22,,,0.0,0.0,0.0,300.0,117.0,289.0,,,,
USC00042706,1980,6,23,,,0.0,0.0,0.0,294.0,128.0,272.0,,,,
USC00042706,1980,6,24,,,0.0,0.0,0.0,289.0,128.0,272.0,,,,
USC00042706,1980,6,25,,,0.0,0.0,0.0,311.0,122.0,289.0,,,,
USC00042706,1980,6,26,,,0.0,0.0,0.0,356.0,128.0,328.0,,,,
USC00042706,1980,6,27,,,0.0,0.0,0.0,344.0,183.0,300.0,,,,
USC00042706,1980,6,28,,,0.0,0.0,0.0,394.0,183.0,372.0,,,,
USC00042706,1980,6,29,,,0.0,0.0,0.0,372.0,189.0,344.0,,,,
USC00042706,1980,6,3,,,0.0,0.0,0.0,239.0,133.0,228.0,,,,
USC00042706,1980,6,30,,,0.0,0.0,0.0,344.0,178.0,250.0,,,,
USC00042706,1980,6,31,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,
USC00042706,1980,6,4,,,0.0,0.0,0.0,267.0,94.0,233.0,,,,
USC00042706,1980,6,5,,,0.0,0.0,0.0,256.0,100.0,233.0,,,,
USC00042706,1980,6,6,,,0.0,0.0,0.0,261.0,106.0,228.0,,,,
USC00042706,1980,6,7,,,0.0,0.0,0.0,283.0,94.0,283.0,,,,
USC00042706,1980,6,8,,,0.0,0.0,0.0,294.0,106.0,272.0,,,,
USC00042706,1980,6,9,,,0.0,0.0,0.0,306.0,128.0,289.0,,,,
USC00042706,1980,7,1,,,0.0,0.0,0.0,300.0,194.0,267.0,,,,
USC00042706,1980,7,10,,,0.0,0.0,0.0,344.0,150.0,328.0,,,,
USC00042706,1980,7,11,,,0.0,0.0,0.0,372.0,150.0,344.0,,,,
USC00042706,1980,7,12,,,0.0,0.0,0.0,344.0,156.0,289.0,,,,
USC00042706,1980,7,13,,,0.0,0.0,0.0,306.0,156.0,294.0,,,,
USC00042706,1980,7,14,,,0.0,0.0,0.0,344.0,144.0,306.0,,,,
USC00042706,1980,7,15,,,0.0,0.0,0.0,367.0,150.0,322.0,,,,
USC00042706,1980,7,16,,,0.0,0.0,0.0,372.0,178.0,350.0,,,,
USC00042706,1980,7,17,,,0.0,0.0,0.0,350.0,156.0,328.0,,,,
USC00042706,1980,7,18,,,0.0,0.0,0.0,328.0,167.0,261.0,,,,
USC00042706,1980,7,19,,,0.0,0.0,0.0,272.0,161.0,-9999.0,,,,
USC00042706,1980,7,2,,,0.0,0.0,0.0,267.0,178.0,256.0,,,,
USC00042706,1980,7,20,,,0.0,0.0,0.0,289.0,150.0,267.0,,,,
USC00042706,1980,7,21,,,0.0,0.0,0.0,311.0,156.0,278.0,,,,
USC00042706,1980,7,22,,,0.0,0.0,0.0,311.0,156.0,278.0,,,,
USC00042706,1980,7,23,,,0.0,0.0,0.0,317.0,172.0,306.0,,,,
USC00042706,1980,7,24,,,0.0,0.0,0.0,317.0,167.0,317.0,,,,
USC00042706,1980,7,25,,,0.0,0.0,0.0,328.0,172.0,328.0,,,,
USC00042706,1980,7,26,,,0.0,0.0,0.0,328.0,194.0,322.0,,,,
USC00042706,1980,7,27,,,0.0,0.0,0.0,333.0,189.0,322.0,,,,
USC00042706,1980,7,28,,,0.0,0.0,0.0,378.0,194.0,311.0,,,,
USC00042706,1980,7,29,,,0.0,0.0,0.0,406.0,194.0,333.0,,,,
USC00042706,1980,7,3,,,0.0,0.0,0.0,289.0,178.0,272.0,,,,
USC00042706,1980,7,30,,,0.0,0.0,0.0,389.0,250.0,344.0,,,,
USC00042706,1980,7,31,,,0.0,0.0,0.0,372.0,244.0,339.0,,,,
USC00042706,1980,7,4,,,0.0,0.0,0.0,322.0,189.0,317.0,,,,
USC00042706,1980,7,5,,,0.0,0.0,0.0,322.0,150.0,317.0,,,,
USC00042706,1980,7,6,,,0.0,0.0,0.0,317.0,150.0,300.0,,,,
USC00042706,1980,7,7,,,0.0,0.0,0.0,311.0,167.0,294.0,,,,
USC00042706,1980,7,8,,,0.0,0.0,0.0,317.0,161.0,300.0,,,,
USC00042706,1980,7,9,,,0.0,0.0,0.0,322.0,144.0,306.0,,,,
USC00042706,1980,8,1,,,0.0,0.0,0.0,344.0,217.0,328.0,,,,
USC00042706,1980,8,10,,,0.0,0.0,0.0,333.0,183.0,-9999.0,,,,
USC00042706,1980,8,11,,,0.0,0.0,0.0,344.0,189.0,317.0,,,,
USC00042706,1980,8,12,,,0.0,0.0,0.0,317.0,194.0,289.0,,,,
USC00042706,1980,8,13,,,0.0,0.0,0.0,306.0,161.0,289.0,,,,
USC00042706,1980,8,14,,,0.0,0.0,0.0,294.0,200.0,267.0,,,,
USC00042706,1980,8,15,,,0.0,0.0,0.0,283.0,189.0,256.0,,,,
USC00042706,1980,8,16,,,0.0,0.0,0.0,289.0,183.0,261.0,,,,
USC00042706,1980,8,17,,,0.0,0.0,0.0,283.0,178.0,267.0,,,,
USC00042706,1980,8,18,,,0.0,0.0,0.0,267.0,172.0,261.0,,,,
USC00042706,1980,8,19,,,0.0,0.0,0.0,278.0,172.0,256.0,,,,
USC00042706,1980,8,2,,,0.0,0.0,0.0,328.0,-9999.0,289.0,,,,
USC00042706,1980,8,20,,,0.0,0.0,0.0,300.0,161.0,267.0,,,,
USC00042706,1980,8,21,,,0.0,0.0,0.0,317.0,167.0,278.0,,,,
USC00042706,1980,8,22,,,0.0,0.0,0.0,283.0,167.0,250.0,,,,
USC00042706,1980,8,23,,,0.0,0.0,0.0,317.0,172.0,278.0,,,,
USC00042706,1980,8,24,,,0.0,0.0,0.0,322.0,161.0,289.0,,,,
USC00042706,1980,8,25,,,0.0,0.0,0.0,317.0,167.0,294.0,,,,
USC00042706,1980,8,26,,,0.0,0.0,0.0,322.0,156.0,278.0,,,,
USC00042706,1980,8,27,,,0.0,0.0,0.0,317.0,178.0,300.0,,,,
USC00042706,1980,8,28,,,0.0,0.0,0.0,333.0,156.0,300.0,,,,
USC00042706,1980,8,29,,,0.0,0.0,0.0,344.0,150.0,322.0,,,,
USC00042706,1980,8,3,,,0.0,0.0,0.0,317.0,-9999.0,272.0,,,,
USC00042706,1980,8,30,,,0.0,0.0,0.0,333.0,133.0,311.0,,,,
USC00042706,1980,8,31,,,0.0,0.0,0.0,311.0,167.0,256.0,,,,
USC00042706,1980,8,4,,,0.0,0.0,0.0,311.0,183.0,278.0,,,,
USC00042706,1980,8,5,,,0.0,0.0,0.0,317.0,189.0,283.0,,,,
USC00042706,1980,8,6,,,0.0,0.0,0.0,344.0,172.0,317.0,,,,
USC00042706,1980,8,7,,,0.0,0.0,0.0,356.0,167.0,333.0,,,,
USC00042706,1980,8,8,,,0.0,0.0,0.0,361.0,178.0,333.0,,,,
USC00042706,1980,8,9,,,0.0,0.0,0.0,333.0,178.0,294.0,,,,
USC00042706,1980,9,1,,,0.0,0.0,0.0,283.0,172.0,256.0,,,,
USC00042706,1980,9,10,,,0.0,0.0,0.0,267.0,183.0,233.0,,,,
